strategy,chapter,evidence_recall@1,page_hit@1,evidence_recall@3,page_hit@3,evidence_recall@5,page_hit@5,evidence_recall@8,page_hit@8,evidence_mrr,budgeted_evidence_recall@1,budgeted_page_hit@1,budgeted_evidence_recall@3,budgeted_page_hit@3,budgeted_evidence_recall@5,budgeted_page_hit@5,budgeted_evidence_recall@8,budgeted_page_hit@8,budgeted_evidence_mrr,anchor_evidence_recall@5,items
dense_bm25_interleave,other_sleep_disorders,0.7,0.7,0.9,1.0,0.95,1.0,0.95,1.0,0.7866666666666667,0.7,0.7,0.9,1.0,0.95,1.0,0.95,1.0,0.7866666666666667,0.95,10
dense_bm25_interleave,parasomnias,0.5195530726256983,0.5977653631284916,0.7430167597765364,0.8100558659217877,0.8044692737430168,0.8603351955307262,0.8687150837988827,0.9106145251396648,0.6504921521681298,0.5195530726256983,0.5977653631284916,0.7430167597765364,0.8100558659217877,0.8044692737430168,0.8603351955307262,0.8687150837988827,0.9106145251396648,0.6504921521681298,0.8044692737430168,179
dense_bm25_interleave,sleep_related_breathing_disorders,0.4067028985507246,0.4891304347826087,0.6979166666666666,0.7663043478260869,0.7807971014492753,0.845108695652174,0.8528079710144927,0.9157608695652174,0.5793834109730849,0.4067028985507246,0.4891304347826087,0.6979166666666666,0.7663043478260869,0.7807971014492753,0.845108695652174,0.8528079710144927,0.9157608695652174,0.5793834109730849,0.7807971014492753,368
dense_bm25_interleave,sleep_related_medical_neurological_disorders,0.66,0.72,0.9,0.9,0.98,0.98,0.98,0.98,0.7956666666666666,0.66,0.72,0.9,0.9,0.98,0.98,0.98,0.98,0.7956666666666666,0.98,50
dense_bm25_interleave,sleep_related_movement_disorders,0.4515828677839851,0.5251396648044693,0.7197392923649908,0.7988826815642458,0.8007448789571695,0.8603351955307262,0.8761638733705773,0.9329608938547486,0.6158885341846235,0.4515828677839851,0.5251396648044693,0.7197392923649908,0.7988826815642458,0.8007448789571695,0.8603351955307262,0.8761638733705773,0.9329608938547486,0.6158885341846235,0.8007448789571695,179
dense_only,central_disorders_of_hypersomnolence,0.4459893048128343,0.5187165775401069,0.6598930481283423,0.7379679144385026,0.7320855614973263,0.7914438502673797,0.7802139037433156,0.839572192513369,0.5689712248535778,0.4459893048128343,0.5187165775401069,0.6598930481283423,0.7379679144385026,0.7320855614973263,0.7914438502673797,0.7802139037433156,0.839572192513369,0.5689712248535778,0.7320855614973263,187
dense_only,circadian_rhythm_sleep_wake_disorders,0.49583333333333335,0.6083333333333333,0.7833333333333333,0.8666666666666667,0.85,0.9083333333333333,0.8916666666666667,0.9583333333333334,0.6480059523809524,0.49583333333333335,0.6083333333333333,0.7833333333333333,0.8666666666666667,0.85,0.9083333333333333,0.8916666666666667,0.9583333333333334,0.6480059523809524,0.85,120
dense_only,classification_coding,0.7,0.9,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.7,0.9,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,10
dense_only,insomnia_disorders,0.3235294117647059,0.38235294117647056,0.5294117647058824,0.6078431372549019,0.6078431372549019,0.696078431372549,0.7254901960784313,0.8235294117647058,0.4564192343604108,0.3235294117647059,0.38235294117647056,0.5294117647058824,0.6078431372549019,0.6078431372549019,0.696078431372549,0.7254901960784313,0.8235294117647058,0.4564192343604108,0.6078431372549019,102
dense_only,introduction,0.15,0.3,0.45,0.6,0.65,0.8,0.75,0.8,0.36666666666666664,0.15,0.3,0.45,0.6,0.65,0.8,0.75,0.8,0.36666666666666664,0.65,10
dense_only,other_sleep_disorders,0.7,0.7,0.85,1.0,0.85,1.0,1.0,1.0,0.7958333333333333,0.7,0.7,0.85,1.0,0.85,1.0,1.0,1.0,0.7958333333333333,0.85,10
dense_only,parasomnias,0.5195530726256983,0.5977653631284916,0.6983240223463687,0.7653631284916201,0.8305400372439478,0.8659217877094972,0.855679702048417,0.8994413407821229,0.6360002660281989,0.5195530726256983,0.5977653631284916,0.6983240223463687,0.7653631284916201,0.8305400372439478,0.8659217877094972,0.855679702048417,0.8994413407821229,0.6360002660281989,0.8305400372439478,179
dense_only,sleep_related_breathing_disorders,0.4067028985507246,0.4891304347826087,0.6490036231884059,0.7309782608695652,0.7576992753623187,0.842391304347826,0.823822463768116,0.904891304347826,0.5668413561076605,0.4067028985507246,0.4891304347826087,0.6490036231884059,0.7309782608695652,0.7576992753623187,0.842391304347826,0.823822463768116,0.904891304347826,0.5668413561076605,0.7576992753623187,368
dense_only,sleep_related_medical_neurological_disorders,0.66,0.72,0.88,0.92,0.92,0.98,0.92,0.98,0.7623333333333333,0.66,0.72,0.88,0.92,0.92,0.98,0.92,0.98,0.7623333333333333,0.92,50
dense_only,sleep_related_movement_disorders,0.4515828677839851,0.5251396648044693,0.675046554934823,0.770949720670391,0.7672253258845438,0.8491620111731844,0.8286778398510243,0.9162011173184358,0.5951250332535248,0.4515828677839851,0.5251396648044693,0.675046554934823,0.770949720670391,0.7672253258845438,0.8491620111731844,0.8286778398510243,0.9162011173184358,0.5951250332535248,0.7672253258845438,179
dense_only_jiwar,central_disorders_of_hypersomnolence,0.5187165775401069,0.5240641711229946,0.7406417112299465,0.7486631016042781,0.7727272727272727,0.7807486631016043,0.7780748663101604,0.786096256684492,0.6230837789661319,0.5187165775401069,0.5240641711229946,0.7406417112299465,0.7486631016042781,0.7727272727272727,0.7807486631016043,0.7780748663101604,0.786096256684492,0.6230837789661319,0.7320855614973263,187
dense_only_jiwar,circadian_rhythm_sleep_wake_disorders,0.5916666666666667,0.625,0.8416666666666667,0.8833333333333333,0.8833333333333333,0.925,0.8833333333333333,0.925,0.7169444444444444,0.5916666666666667,0.625,0.8416666666666667,0.8833333333333333,0.8833333333333333,0.925,0.8833333333333333,0.925,0.7169444444444444,0.85,120
dense_only_jiwar,classification_coding,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0,0.9333333333333333,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0,0.9333333333333333,1.0,10
dense_only_jiwar,insomnia_disorders,0.37254901960784315,0.39215686274509803,0.5784313725490197,0.6176470588235294,0.6372549019607843,0.6862745098039216,0.6568627450980392,0.7058823529411765,0.4862044817927171,0.37254901960784315,0.39215686274509803,0.5784313725490197,0.6176470588235294,0.6372549019607843,0.6862745098039216,0.6568627450980392,0.7058823529411765,0.4862044817927171,0.6078431372549019,102
dense_only_jiwar,introduction,0.25,0.3,0.75,0.8,0.75,0.8,0.75,0.8,0.4666666666666666,0.25,0.3,0.75,0.8,0.75,0.8,0.75,0.8,0.4666666666666666,0.65,10
dense_only_jiwar,other_sleep_disorders,0.7,0.7,0.85,1.0,0.85,1.0,0.85,1.0,0.7833333333333333,0.7,0.7,0.85,1.0,0.85,1.0,0.85,1.0,0.7833333333333333,0.85,10
dense_only_jiwar,parasomnias,0.5670391061452514,0.6033519553072626,0.7653631284916201,0.7877094972067039,0.8277467411545624,0.8491620111731844,0.8277467411545624,0.8547486033519553,0.674487895716946,0.5670391061452514,0.6033519553072626,0.7653631284916201,0.7877094972067039,0.8277467411545624,0.8491620111731844,0.8277467411545624,0.8547486033519553,0.674487895716946,0.8305400372439478,179
dense_only_jiwar,sleep_related_breathing_disorders,0.46240942028985504,0.49728260869565216,0.7210144927536232,0.7717391304347826,0.786231884057971,0.842391304347826,0.7930253623188406,0.845108695652174,0.6122282608695653,0.46240942028985504,0.49728260869565216,0.7210144927536232,0.7717391304347826,0.786231884057971,0.842391304347826,0.7930253623188406,0.845108695652174,0.6122282608695653,0.7576992753623187,368
dense_only_jiwar,sleep_related_medical_neurological_disorders,0.72,0.74,0.88,0.94,0.92,0.98,0.92,0.98,0.7966666666666667,0.72,0.74,0.88,0.94,0.92,0.98,0.92,0.98,0.7966666666666667,0.92,50
dense_only_jiwar,sleep_related_movement_disorders,0.5018621973929236,0.5642458100558659,0.7337057728119181,0.8100558659217877,0.7923649906890131,0.8603351955307262,0.7923649906890131,0.8603351955307262,0.6308193668528864,0.5018621973929236,0.5642458100558659,0.7337057728119181,0.8100558659217877,0.7923649906890131,0.8603351955307262,0.7923649906890131,0.8603351955307262,0.6308193668528864,0.7672253258845438,179
dense_only_mq,central_disorders_of_hypersomnolence,0.4459893048128343,0.5187165775401069,0.6598930481283423,0.7379679144385026,0.7320855614973263,0.7914438502673797,0.7802139037433156,0.839572192513369,0.5689712248535778,0.4459893048128343,0.5187165775401069,0.6598930481283423,0.7379679144385026,0.7320855614973263,0.7914438502673797,0.7802139037433156,0.839572192513369,0.5689712248535778,0.7320855614973263,187
dense_only_mq,circadian_rhythm_sleep_wake_disorders,0.49583333333333335,0.6083333333333333,0.7833333333333333,0.8666666666666667,0.85,0.9083333333333333,0.8916666666666667,0.9583333333333334,0.6480059523809524,0.49583333333333335,0.6083333333333333,0.7833333333333333,0.8666666666666667,0.85,0.9083333333333333,0.8916666666666667,0.9583333333333334,0.6480059523809524,0.85,120
dense_only_mq,classification_coding,0.7,0.9,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.7,0.9,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,10
dense_only_mq,insomnia_disorders,0.3235294117647059,0.38235294117647056,0.5294117647058824,0.6078431372549019,0.6078431372549019,0.696078431372549,0.7254901960784313,0.8235294117647058,0.4564192343604108,0.3235294117647059,0.38235294117647056,0.5294117647058824,0.6078431372549019,0.6078431372549019,0.696078431372549,0.7254901960784313,0.8235294117647058,0.4564192343604108,0.6078431372549019,102
dense_only_mq,introduction,0.15,0.3,0.45,0.6,0.65,0.8,0.75,0.8,0.36666666666666664,0.15,0.3,0.45,0.6,0.65,0.8,0.75,0.8,0.36666666666666664,0.65,10
dense_only_mq,other_sleep_disorders,0.7,0.7,0.85,1.0,0.85,1.0,1.0,1.0,0.7958333333333333,0.7,0.7,0.85,1.0,0.85,1.0,1.0,1.0,0.7958333333333333,0.85,10
dense_only_mq,parasomnias,0.5195530726256983,0.5977653631284916,0.6983240223463687,0.7653631284916201,0.8305400372439478,0.8659217877094972,0.855679702048417,0.8994413407821229,0.6360002660281989,0.5195530726256983,0.5977653631284916,0.6983240223463687,0.7653631284916201,0.8305400372439478,0.8659217877094972,0.855679702048417,0.8994413407821229,0.6360002660281989,0.8305400372439478,179
dense_only_mq,sleep_related_breathing_disorders,0.4067028985507246,0.4891304347826087,0.6490036231884059,0.7309782608695652,0.7576992753623187,0.842391304347826,0.823822463768116,0.904891304347826,0.5668413561076605,0.4067028985507246,0.4891304347826087,0.6490036231884059,0.7309782608695652,0.7576992753623187,0.842391304347826,0.823822463768116,0.904891304347826,0.5668413561076605,0.7576992753623187,368
dense_only_mq,sleep_related_medical_neurological_disorders,0.66,0.72,0.88,0.92,0.92,0.98,0.92,0.98,0.7623333333333333,0.66,0.72,0.88,0.92,0.92,0.98,0.92,0.98,0.7623333333333333,0.92,50
dense_only_mq,sleep_related_movement_disorders,0.4515828677839851,0.5251396648044693,0.675046554934823,0.770949720670391,0.7672253258845438,0.8491620111731844,0.8286778398510243,0.9162011173184358,0.5951250332535248,0.4515828677839851,0.5251396648044693,0.675046554934823,0.770949720670391,0.7672253258845438,0.8491620111731844,0.8286778398510243,0.9162011173184358,0.5951250332535248,0.7672253258845438,179
dense_raw,central_disorders_of_hypersomnolence,0.49946524064171127,0.5882352941176471,0.6919786096256685,0.7754010695187166,0.7401069518716578,0.8128342245989305,0.7828877005347594,0.839572192513369,0.6159791189202954,0.49946524064171127,0.5882352941176471,0.6919786096256685,0.7754010695187166,0.7401069518716578,0.8128342245989305,0.7828877005347594,0.839572192513369,0.6159791189202954,0.7401069518716578,187
dense_raw,circadian_rhythm_sleep_wake_disorders,0.5708333333333333,0.6833333333333333,0.8416666666666667,0.925,0.8708333333333333,0.9416666666666667,0.9208333333333333,0.975,0.7087599206349205,0.5708333333333333,0.6833333333333333,0.8416666666666667,0.925,0.8708333333333333,0.9416666666666667,0.9208333333333333,0.975,0.7087599206349205,0.8708333333333333,120
dense_raw,classification_coding,0.7,0.9,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.7,0.9,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,10
dense_raw,insomnia_disorders,0.4411764705882353,0.49019607843137253,0.5980392156862745,0.7058823529411765,0.7352941176470589,0.8235294117647058,0.8088235294117647,0.8921568627450981,0.5588352007469655,0.4411764705882353,0.49019607843137253,0.5980392156862745,0.7058823529411765,0.7352941176470589,0.8235294117647058,0.8088235294117647,0.8921568627450981,0.5588352007469655,0.7352941176470589,102
dense_raw,introduction,0.3,0.5,0.65,0.7,0.75,0.8,0.85,0.9,0.5541666666666666,0.3,0.5,0.65,0.7,0.75,0.8,0.85,0.9,0.5541666666666666,0.75,10
dense_raw,other_sleep_disorders,0.75,0.9,0.8,0.9,1.0,1.0,1.0,1.0,0.85,0.75,0.9,0.8,0.9,1.0,1.0,1.0,1.0,0.85,1.0,10
dense_raw,parasomnias,0.5679702048417132,0.6480446927374302,0.8026070763500931,0.8491620111731844,0.8621973929236499,0.9050279329608939,0.9013035381750466,0.9385474860335196,0.6977387603085927,0.5679702048417132,0.6480446927374302,0.8026070763500931,0.8491620111731844,0.8621973929236499,0.9050279329608939,0.9013035381750466,0.9385474860335196,0.6977387603085927,0.8621973929236499,179
dense_raw,sleep_related_breathing_disorders,0.44610507246376807,0.5353260869565217,0.7047101449275361,0.7853260869565217,0.8093297101449275,0.8940217391304348,0.8582427536231884,0.9320652173913043,0.6092908902691512,0.44610507246376807,0.5353260869565217,0.7047101449275361,0.7853260869565217,0.8093297101449275,0.8940217391304348,0.8582427536231884,0.9320652173913043,0.6092908902691512,0.8093297101449275,368
dense_raw,sleep_related_medical_neurological_disorders,0.72,0.8,0.88,0.96,0.92,0.98,0.98,1.0,0.81,0.72,0.8,0.88,0.96,0.92,0.98,0.98,1.0,0.81,0.92,50
dense_raw,sleep_related_movement_disorders,0.521415270018622,0.6145251396648045,0.7197392923649908,0.8100558659217877,0.8063314711359405,0.8938547486033519,0.8621973929236499,0.9329608938547486,0.657415536046821,0.521415270018622,0.6145251396648045,0.7197392923649908,0.8100558659217877,0.8063314711359405,0.8938547486033519,0.8621973929236499,0.9329608938547486,0.657415536046821,0.8063314711359405,179
dense_rerank,central_disorders_of_hypersomnolence,0.38128342245989305,0.40106951871657753,0.5310160427807487,0.5721925133689839,0.6433155080213904,0.6844919786096256,0.7240641711229947,0.786096256684492,0.48800611153552326,0.38128342245989305,0.40106951871657753,0.5310160427807487,0.5721925133689839,0.6433155080213904,0.6844919786096256,0.7240641711229947,0.786096256684492,0.48800611153552326,0.6433155080213904,187
dense_rerank,circadian_rhythm_sleep_wake_disorders,0.42916666666666664,0.48333333333333334,0.5,0.6,0.625,0.7166666666666667,0.725,0.8333333333333334,0.5089384920634921,0.42916666666666664,0.48333333333333334,0.5,0.6,0.625,0.7166666666666667,0.725,0.8333333333333334,0.5089384920634921,0.625,120
dense_rerank,classification_coding,0.3,0.4,0.4,0.5,0.4,0.5,0.5,0.5,0.35,0.3,0.4,0.4,0.5,0.4,0.5,0.5,0.5,0.35,0.4,10
dense_rerank,insomnia_disorders,0.17647058823529413,0.24509803921568626,0.30392156862745096,0.37254901960784315,0.3627450980392157,0.43137254901960786,0.47058823529411764,0.5686274509803921,0.2659080298786181,0.17647058823529413,0.24509803921568626,0.30392156862745096,0.37254901960784315,0.3627450980392157,0.43137254901960786,0.47058823529411764,0.5686274509803921,0.2659080298786181,0.3627450980392157,102
dense_rerank,introduction,0.15,0.2,0.15,0.2,0.2,0.3,0.2,0.3,0.22000000000000003,0.15,0.2,0.15,0.2,0.2,0.3,0.2,0.3,0.22000000000000003,0.2,10
dense_rerank,other_sleep_disorders,0.1,0.4,0.3,0.8,0.55,0.8,0.9,0.9,0.2842857142857143,0.1,0.4,0.3,0.8,0.55,0.8,0.9,0.9,0.2842857142857143,0.55,10
dense_rerank,parasomnias,0.3994413407821229,0.4245810055865922,0.5400372439478585,0.6089385474860335,0.6573556797020484,0.7206703910614525,0.7523277467411545,0.8100558659217877,0.5017690875232774,0.3994413407821229,0.4245810055865922,0.5400372439478585,0.6089385474860335,0.6573556797020484,0.7206703910614525,0.7523277467411545,0.8100558659217877,0.5017690875232774,0.6573556797020484,179
dense_rerank,sleep_related_breathing_disorders,0.4320652173913043,0.5217391304347826,0.6154891304347826,0.7119565217391305,0.6834239130434783,0.779891304347826,0.7667572463768116,0.8586956521739131,0.5592520703933748,0.4320652173913043,0.5217391304347826,0.6154891304347826,0.7119565217391305,0.6834239130434783,0.779891304347826,0.7667572463768116,0.8586956521739131,0.5592520703933748,0.6834239130434783,368
dense_rerank,sleep_related_medical_neurological_disorders,0.28,0.36,0.44,0.5,0.46,0.58,0.64,0.72,0.38107142857142856,0.28,0.36,0.44,0.5,0.46,0.58,0.64,0.72,0.38107142857142856,0.46,50
dense_rerank,sleep_related_movement_disorders,0.3538175046554935,0.4022346368715084,0.5577281191806331,0.6145251396648045,0.6443202979515829,0.7206703910614525,0.7644320297951583,0.8491620111731844,0.4903365256717212,0.3538175046554935,0.4022346368715084,0.5577281191806331,0.6145251396648045,0.6443202979515829,0.7206703910614525,0.7644320297951583,0.8491620111731844,0.4903365256717212,0.6443202979515829,179
hybrid_rrf,central_disorders_of_hypersomnolence,0.5374331550802139,0.5935828877005348,0.7112299465240641,0.7486631016042781,0.7540106951871658,0.7967914438502673,0.8320855614973262,0.8609625668449198,0.6414629488158899,0.5374331550802139,0.5935828877005348,0.7112299465240641,0.7486631016042781,0.7540106951871658,0.7967914438502673,0.8320855614973262,0.8609625668449198,0.6414629488158899,0.7540106951871658,187
hybrid_rrf,circadian_rhythm_sleep_wake_disorders,0.6625,0.7416666666666667,0.8333333333333334,0.8916666666666667,0.8583333333333333,0.9166666666666666,0.8958333333333334,0.95,0.7642361111111111,0.6625,0.7416666666666667,0.8333333333333334,0.8916666666666667,0.8583333333333333,0.9166666666666666,0.8958333333333334,0.95,0.7642361111111111,0.8583333333333333,120
hybrid_rrf,classification_coding,0.4,0.5,0.7,0.7,0.8,0.8,0.9,0.9,0.575,0.4,0.5,0.7,0.7,0.8,0.8,0.9,0.9,0.575,0.8,10
hybrid_rrf,insomnia_disorders,0.5098039215686274,0.5980392156862745,0.7058823529411765,0.7843137254901961,0.7843137254901961,0.8627450980392157,0.8333333333333334,0.9117647058823529,0.6249299719887955,0.5098039215686274,0.5980392156862745,0.7058823529411765,0.7843137254901961,0.7843137254901961,0.8627450980392157,0.8333333333333334,0.9117647058823529,0.6249299719887955,0.7843137254901961,102
hybrid_rrf,introduction,0.25,0.4,0.6,0.6,0.6,0.6,0.75,0.8,0.4791666666666667,0.25,0.4,0.6,0.6,0.6,0.6,0.75,0.8,0.4791666666666667,0.6,10
hybrid_rrf,other_sleep_disorders,0.7,0.9,0.95,1.0,1.0,1.0,1.0,1.0,0.8166666666666667,0.7,0.9,0.95,1.0,1.0,1.0,1.0,1.0,0.8166666666666667,1.0,10
hybrid_rrf,parasomnias,0.5810055865921788,0.6368715083798883,0.7430167597765364,0.7877094972067039,0.7821229050279329,0.8435754189944135,0.8100558659217877,0.8659217877094972,0.6732907688214951,0.5810055865921788,0.6368715083798883,0.7430167597765364,0.7877094972067039,0.7821229050279329,0.8435754189944135,0.8100558659217877,0.8659217877094972,0.6732907688214951,0.7821229050279329,179
hybrid_rrf,sleep_related_breathing_disorders,0.49139492753623193,0.5788043478260869,0.7019927536231884,0.7554347826086957,0.7889492753623187,0.8559782608695652,0.8342391304347826,0.8885869565217391,0.6299915890269151,0.49139492753623193,0.5788043478260869,0.7019927536231884,0.7554347826086957,0.7889492753623187,0.8559782608695652,0.8342391304347826,0.8885869565217391,0.6299915890269151,0.7889492753623187,368
hybrid_rrf,sleep_related_medical_neurological_disorders,0.72,0.82,0.9,0.94,0.92,0.94,0.92,0.96,0.805,0.72,0.82,0.9,0.94,0.92,0.94,0.92,0.96,0.805,0.92,50
hybrid_rrf,sleep_related_movement_disorders,0.5270018621973929,0.5977653631284916,0.7225325884543762,0.8100558659217877,0.7756052141527002,0.8491620111731844,0.8342644320297952,0.9162011173184358,0.6467677573822825,0.5270018621973929,0.5977653631284916,0.7225325884543762,0.8100558659217877,0.7756052141527002,0.8491620111731844,0.8342644320297952,0.9162011173184358,0.6467677573822825,0.7756052141527002,179
hybrid_rrf_jiwar,central_disorders_of_hypersomnolence,0.5909090909090909,0.5989304812834224,0.7352941176470589,0.7540106951871658,0.7887700534759359,0.8181818181818182,0.7887700534759359,0.8181818181818182,0.6685383244206774,0.5909090909090909,0.5989304812834224,0.7352941176470589,0.7540106951871658,0.7887700534759359,0.8181818181818182,0.7887700534759359,0.8181818181818182,0.6685383244206774,0.7540106951871658,187
hybrid_rrf_jiwar,circadian_rhythm_sleep_wake_disorders,0.7333333333333333,0.75,0.8666666666666667,0.9166666666666666,0.8916666666666667,0.9333333333333333,0.8916666666666667,0.9333333333333333,0.81,0.7333333333333333,0.75,0.8666666666666667,0.9166666666666666,0.8916666666666667,0.9333333333333333,0.8916666666666667,0.9333333333333333,0.81,0.8583333333333333,120
hybrid_rrf_jiwar,classification_coding,0.5,0.5,0.7,0.7,0.8,0.8,0.8,0.8,0.625,0.5,0.5,0.7,0.7,0.8,0.8,0.8,0.8,0.625,0.8,10
hybrid_rrf_jiwar,insomnia_disorders,0.6029411764705882,0.6176470588235294,0.7598039215686274,0.803921568627451,0.7990196078431373,0.8529411764705882,0.7990196078431373,0.8529411764705882,0.6887254901960784,0.6029411764705882,0.6176470588235294,0.7598039215686274,0.803921568627451,0.7990196078431373,0.8529411764705882,0.7990196078431373,0.8529411764705882,0.6887254901960784,0.7843137254901961,102
hybrid_rrf_jiwar,introduction,0.35,0.4,0.6,0.6,0.65,0.7,0.65,0.7,0.52,0.35,0.4,0.6,0.6,0.65,0.7,0.65,0.7,0.52,0.6,10
hybrid_rrf_jiwar,other_sleep_disorders,0.7,0.9,1.0,1.0,1.0,1.0,1.0,1.0,0.85,0.7,0.9,1.0,1.0,1.0,1.0,1.0,1.0,0.85,1.0,10
hybrid_rrf_jiwar,parasomnias,0.61731843575419,0.6480446927374302,0.7653631284916201,0.8100558659217877,0.7932960893854749,0.8435754189944135,0.7932960893854749,0.8435754189944135,0.6941340782122905,0.61731843575419,0.6480446927374302,0.7653631284916201,0.8100558659217877,0.7932960893854749,0.8435754189944135,0.7932960893854749,0.8435754189944135,0.6941340782122905,0.7821229050279329,179
hybrid_rrf_jiwar,sleep_related_breathing_disorders,0.5624353002070394,0.6114130434782609,0.7675983436853002,0.8206521739130435,0.7947722567287785,0.8559782608695652,0.8002070393374742,0.8614130434782609,0.6759510869565217,0.5624353002070394,0.6114130434782609,0.7675983436853002,0.8206521739130435,0.7947722567287785,0.8559782608695652,0.8002070393374742,0.8614130434782609,0.6759510869565217,0.7889492753623187,368
hybrid_rrf_jiwar,sleep_related_medical_neurological_disorders,0.78,0.84,0.94,0.96,0.94,0.96,0.94,0.96,0.8566666666666667,0.78,0.84,0.94,0.96,0.94,0.96,0.94,0.96,0.8566666666666667,0.92,50
hybrid_rrf_jiwar,sleep_related_movement_disorders,0.5661080074487895,0.6312849162011173,0.7728119180633147,0.8435754189944135,0.7923649906890131,0.8547486033519553,0.8091247672253259,0.8715083798882681,0.6773743016759777,0.5661080074487895,0.6312849162011173,0.7728119180633147,0.8435754189944135,0.7923649906890131,0.8547486033519553,0.8091247672253259,0.8715083798882681,0.6773743016759777,0.7756052141527002,179
hybrid_rrf_mq,central_disorders_of_hypersomnolence,0.4090909090909091,0.4919786096256685,0.5935828877005348,0.6684491978609626,0.6550802139037433,0.7219251336898396,0.7636363636363637,0.8235294117647058,0.5266997708174179,0.4090909090909091,0.4919786096256685,0.5935828877005348,0.6684491978609626,0.6550802139037433,0.7219251336898396,0.7636363636363637,0.8235294117647058,0.5266997708174179,0.6550802139037433,187
hybrid_rrf_mq,circadian_rhythm_sleep_wake_disorders,0.4625,0.5916666666666667,0.6708333333333333,0.7916666666666666,0.7541666666666667,0.8666666666666667,0.8125,0.9,0.5861309523809524,0.4625,0.5916666666666667,0.6708333333333333,0.7916666666666666,0.7541666666666667,0.8666666666666667,0.8125,0.9,0.5861309523809524,0.7541666666666667,120
hybrid_rrf_mq,classification_coding,0.3,0.3,1.0,1.0,1.0,1.0,1.0,1.0,0.65,0.3,0.3,1.0,1.0,1.0,1.0,1.0,1.0,0.65,1.0,10
hybrid_rrf_mq,insomnia_disorders,0.2549019607843137,0.3627450980392157,0.4803921568627451,0.6078431372549019,0.5980392156862745,0.7549019607843137,0.7254901960784313,0.8431372549019608,0.3983426704014939,0.2549019607843137,0.3627450980392157,0.4803921568627451,0.6078431372549019,0.5980392156862745,0.7549019607843137,0.7254901960784313,0.8431372549019608,0.3983426704014939,0.5980392156862745,102
hybrid_rrf_mq,introduction,0.2,0.4,0.4,0.6,0.5,0.6,0.65,0.7,0.4208333333333333,0.2,0.4,0.4,0.6,0.5,0.6,0.65,0.7,0.4208333333333333,0.5,10
hybrid_rrf_mq,other_sleep_disorders,0.4,0.6,0.65,0.8,0.8,0.8,0.9,0.9,0.5866666666666667,0.4,0.6,0.65,0.8,0.8,0.8,0.9,0.9,0.5866666666666667,0.8,10
hybrid_rrf_mq,parasomnias,0.4106145251396648,0.4860335195530726,0.6033519553072626,0.659217877094972,0.6703910614525139,0.7374301675977654,0.7774674115456238,0.8324022346368715,0.5245078478318702,0.4106145251396648,0.4860335195530726,0.6033519553072626,0.659217877094972,0.6703910614525139,0.7374301675977654,0.7774674115456238,0.8324022346368715,0.5245078478318702,0.6703910614525139,179
hybrid_rrf_mq,sleep_related_breathing_disorders,0.33559782608695654,0.4375,0.5847826086956521,0.6847826086956522,0.6970108695652174,0.782608695652174,0.7767210144927535,0.8695652173913043,0.49534161490683226,0.33559782608695654,0.4375,0.5847826086956521,0.6847826086956522,0.6970108695652174,0.782608695652174,0.7767210144927535,0.8695652173913043,0.49534161490683226,0.6970108695652174,368
hybrid_rrf_mq,sleep_related_medical_neurological_disorders,0.62,0.74,0.82,0.84,0.82,0.86,0.9,0.96,0.7216666666666667,0.62,0.74,0.82,0.84,0.82,0.86,0.9,0.96,0.7216666666666667,0.82,50
hybrid_rrf_mq,sleep_related_movement_disorders,0.4152700186219739,0.5251396648044693,0.568901303538175,0.7150837988826816,0.6666666666666666,0.7877094972067039,0.7644320297951583,0.8659217877094972,0.5352354349561053,0.4152700186219739,0.5251396648044693,0.568901303538175,0.7150837988826816,0.6666666666666666,0.7877094972067039,0.7644320297951583,0.8659217877094972,0.5352354349561053,0.6666666666666666,179
hybrid_rrf_no_terms,central_disorders_of_hypersomnolence,0.5374331550802139,0.5989304812834224,0.7219251336898396,0.7593582887700535,0.7593582887700535,0.8074866310160428,0.8320855614973262,0.8716577540106952,0.6439584924879043,0.5374331550802139,0.5989304812834224,0.7219251336898396,0.7593582887700535,0.7593582887700535,0.8074866310160428,0.8320855614973262,0.8716577540106952,0.6439584924879043,0.7593582887700535,187
hybrid_rrf_no_terms,circadian_rhythm_sleep_wake_disorders,0.6708333333333333,0.7416666666666667,0.8333333333333334,0.8916666666666667,0.8583333333333333,0.9166666666666666,0.8958333333333334,0.95,0.7711805555555556,0.6708333333333333,0.7416666666666667,0.8333333333333334,0.8916666666666667,0.8583333333333333,0.9166666666666666,0.8958333333333334,0.95,0.7711805555555556,0.8583333333333333,120
hybrid_rrf_no_terms,classification_coding,0.3,0.4,0.7,0.7,0.8,0.8,0.9,0.9,0.525,0.3,0.4,0.7,0.7,0.8,0.8,0.9,0.9,0.525,0.8,10
